Message ID,Conversation ID,Conversation Name,Device ID,Question Id,Question Type,Question Title,Question Description,Question Duration,Question Score,Question Max Score,Question Options,Question Response,X Path,Eof,Timestamp,@timestamp
ASSESS:c4d8e62755433c99a1934fc56d03370d,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,a3fd00b8-eac9-4efa-944a-19b8788e1084,mcq,"Hi, I'm Tara,
May I help you?

Reply with a number from to the options shown to explore further","",0,1,1,"[{\"1\":{\"text\":\"1 Your Education Boards\"}},{\"2\":{\"text\":\"2 Comic books\"}},{\"3\":{\"text\":\"3 DIKSHA mobile app\"}},{\"4\":{\"text\":\"4 DIKSHA queries\"}}]","[{\"ans1\":\"2 Comic books\"}]",question./data/bot_start[1]/start_program[1],false,2022-06-21T14:45:56.892Z,2022-06-21T14:45:56.892Z
ASSESS:75ded50306f33dcfbc08656f1db69c69,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,65292cdc-8ba5-41c8-afbe-450682e60de4,mcq,"Have fun while you learn using comic books! 
Each comic book is aligned to a specific chapter/concept within the NCERT textbooks.

Reply with a number from the options shown below to choose your class","",0,1,1,"[{\"1\":{\"text\":\"1 Class 1\"}},{\"2\":{\"text\":\"2 Class 2\"}},{\"3\":{\"text\":\"3 Class 3\"}},{\"4\":{\"text\":\"4 Class 4\"}},{\"5\":{\"text\":\"5 Class 5\"}},{\"6\":{\"text\":\"6 Class 6\"}},{\"7\":{\"text\":\"7 Class 7\"}},{\"8\":{\"text\":\"8 Class 8\"}},{\"9\":{\"text\":\"9 Class 9\"}},{\"10\":{\"text\":\"10 Class 10\"}},{\"11\":{\"text\":\"11 Class 11\"}},{\"12\":{\"text\":\"12 Class 12\"}}]","[{\"1\":{\"text\":\"1 Class 1\"}}]",question./data/comic_books[1]/comic_book_class[1],true,2022-06-21T14:47:06.666Z,2022-06-21T14:47:06.666Z
ASSESS:ea928199b0e03300bd191eaff9045425,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,04b68b0c-bfcf-4358-878f-b5eb482c480e,ftp,"","",0,1,1,[],"[{\"ans1\":\"0\"}]",question./data/comic_books[1]/eof_comic_book_class[1],false,2022-06-21T14:48:17.046Z,2022-06-21T14:48:17.046Z
ASSESS:7614b981ecf4379cb8e9f740f0a63879,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,a3fd00b8-eac9-4efa-944a-19b8788e1084,mcq,"Hi, I'm Tara,
May I help you?

Reply with a number from to the options shown to explore further","",0,1,1,"[{\"1\":{\"text\":\"1 Your Education Boards\"}},{\"2\":{\"text\":\"2 Comic books\"}},{\"3\":{\"text\":\"3 DIKSHA mobile app\"}},{\"4\":{\"text\":\"4 DIKSHA queries\"}}]","[{\"ans1\":\"3 DIKSHA mobile app\"}]",question./data/bot_start[1]/start_program[1],true,2022-06-21T14:50:38.951Z,2022-06-21T14:50:38.951Z
ASSESS:37b8fd4a3f8e3c19b5f4f36b1f598479,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,f892197a-0d12-42e5-bb7b-915ad44371ec,ftp,"","",0,1,1,[],"[{\"ans1\":\"0\"}]",question./data/diksha_app[1]/eof_diksha_app[1],false,2022-06-21T14:50:45.665Z,2022-06-21T14:50:45.665Z
ASSESS:421030ead1ee32c28e8d8a2f122cb168,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,a3fd00b8-eac9-4efa-944a-19b8788e1084,mcq,"Hi, I'm Tara,
May I help you?

Reply with a number from to the options shown to explore further","",0,1,1,"[{\"1\":{\"text\":\"1 Your Education Boards\"}},{\"2\":{\"text\":\"2 Comic books\"}},{\"3\":{\"text\":\"3 DIKSHA mobile app\"}},{\"4\":{\"text\":\"4 DIKSHA queries\"}}]","[{\"ans1\":\"1 Your Education Boards\"}]",question./data/bot_start[1]/start_program[1],false,2022-06-21T14:50:56.146Z,2022-06-21T14:50:56.146Z
ASSESS:7106c2afd0bc374ebd353fc3da67a08e,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,65996f78-edae-41fb-8f7e-15b768b0405e,mcq,"Reply with a number from the options shown to explore further","",0,1,1,"[{\"1\":{\"text\":\"1 Andhra Pradesh\"}},{\"arunachal%20pradesh\":{\"text\":\"2. Arunachal Pradesh\"}},{\"3\":{\"text\":\"3 Assam\"}},{\"4\":{\"text\":\"4 Bihar\"}},{\"5\":{\"text\":\"5 Chandigarh\"}},{\"6\":{\"text\":\"6 Chhattisgarh\"}},{\"7\":{\"text\":\"7 Delhi\"}},{\"8\":{\"text\":\"8 Goa\"}},{\"9\":{\"text\":\"9 Gujarat\"}},{\"10\":{\"text\":\"10 Haryana\"}},{\"11\":{\"text\":\"11 Himachal Pradesh\"}},{\"12\":{\"text\":\"12 Jammu and Kashmir\"}},{\"13\":{\"text\":\"13 Jharkhand\"}},{\"14\":{\"text\":\"14 Karnataka\"}},{\"15\":{\"text\":\"15 Kerala\"}},{\"16\":{\"text\":\"16 Madhya Pradesh\"}},{\"17\":{\"text\":\"17 Maharashtra\"}},{\"18\":{\"text\":\"18 Manipur\"}},{\"19\":{\"text\":\"19 Meghalaya\"}},{\"mizoram\":{\"text\":\"20Mizoram\"}},{\"21\":{\"text\":\"21 Nagaland\"}},{\"22\":{\"text\":\"22 Odisha\"}},{\"23\":{\"text\":\"23 Punjab\"}},{\"24\":{\"text\":\"24 Rajasthan\"}},{\"25\":{\"text\":\"25 Sikkim\"}},{\"26\":{\"text\":\"26 Tamil nadu\"}},{\"27\":{\"text\":\"27 Telangana\"}},{\"28\":{\"text\":\"28 Tripura\"}},{\"29\":{\"text\":\"29 UttarPradesh\"}},{\"30\":{\"text\":\"30 Uttarakhand\"}},{\"31\":{\"text\":\"31 Andaman and Nicobar Islands\"}},{\"32\":{\"text\":\"32 DNH and DD\"}},{\"33\":{\"text\":\"33 Ladakh\"}},{\"34\":{\"text\":\"34 Puducherry\"}},{\"35\":{\"text\":\"35 CBSE/NCERT\"}},{\"36\":{\"text\":\"36 CISCE\"}}]","[{\"ans1\":\"90\"}]",question./data/board_selection[1]/selected_board[1],false,2022-06-21T14:51:07.740Z,2022-06-21T14:51:07.740Z
ASSESS:94b0464cc9653eac95447bca824bec1d,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,65996f78-edae-41fb-8f7e-15b768b0405e,mcq,"Reply with a number from the options shown to explore further","",0,1,1,"[{\"1\":{\"text\":\"1 Andhra Pradesh\"}},{\"arunachal%20pradesh\":{\"text\":\"2. Arunachal Pradesh\"}},{\"3\":{\"text\":\"3 Assam\"}},{\"4\":{\"text\":\"4 Bihar\"}},{\"5\":{\"text\":\"5 Chandigarh\"}},{\"6\":{\"text\":\"6 Chhattisgarh\"}},{\"7\":{\"text\":\"7 Delhi\"}},{\"8\":{\"text\":\"8 Goa\"}},{\"9\":{\"text\":\"9 Gujarat\"}},{\"10\":{\"text\":\"10 Haryana\"}},{\"11\":{\"text\":\"11 Himachal Pradesh\"}},{\"12\":{\"text\":\"12 Jammu and Kashmir\"}},{\"13\":{\"text\":\"13 Jharkhand\"}},{\"14\":{\"text\":\"14 Karnataka\"}},{\"15\":{\"text\":\"15 Kerala\"}},{\"16\":{\"text\":\"16 Madhya Pradesh\"}},{\"17\":{\"text\":\"17 Maharashtra\"}},{\"18\":{\"text\":\"18 Manipur\"}},{\"19\":{\"text\":\"19 Meghalaya\"}},{\"mizoram\":{\"text\":\"20Mizoram\"}},{\"21\":{\"text\":\"21 Nagaland\"}},{\"22\":{\"text\":\"22 Odisha\"}},{\"23\":{\"text\":\"23 Punjab\"}},{\"24\":{\"text\":\"24 Rajasthan\"}},{\"25\":{\"text\":\"25 Sikkim\"}},{\"26\":{\"text\":\"26 Tamil nadu\"}},{\"27\":{\"text\":\"27 Telangana\"}},{\"28\":{\"text\":\"28 Tripura\"}},{\"29\":{\"text\":\"29 UttarPradesh\"}},{\"30\":{\"text\":\"30 Uttarakhand\"}},{\"31\":{\"text\":\"31 Andaman and Nicobar Islands\"}},{\"32\":{\"text\":\"32 DNH and DD\"}},{\"33\":{\"text\":\"33 Ladakh\"}},{\"34\":{\"text\":\"34 Puducherry\"}},{\"35\":{\"text\":\"35 CBSE/NCERT\"}},{\"36\":{\"text\":\"36 CISCE\"}}]","[{\"ans1\":\"91\"}]",question./data/board_selection[1]/selected_board[1],false,2022-06-21T14:51:21.348Z,2022-06-21T14:51:21.348Z
ASSESS:a50f467018353a9680c1ab98243066a3,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,65996f78-edae-41fb-8f7e-15b768b0405e,mcq,"Reply with a number from the options shown to explore further","",0,1,1,"[{\"1\":{\"text\":\"1 Andhra Pradesh\"}},{\"arunachal%20pradesh\":{\"text\":\"2. Arunachal Pradesh\"}},{\"3\":{\"text\":\"3 Assam\"}},{\"4\":{\"text\":\"4 Bihar\"}},{\"5\":{\"text\":\"5 Chandigarh\"}},{\"6\":{\"text\":\"6 Chhattisgarh\"}},{\"7\":{\"text\":\"7 Delhi\"}},{\"8\":{\"text\":\"8 Goa\"}},{\"9\":{\"text\":\"9 Gujarat\"}},{\"10\":{\"text\":\"10 Haryana\"}},{\"11\":{\"text\":\"11 Himachal Pradesh\"}},{\"12\":{\"text\":\"12 Jammu and Kashmir\"}},{\"13\":{\"text\":\"13 Jharkhand\"}},{\"14\":{\"text\":\"14 Karnataka\"}},{\"15\":{\"text\":\"15 Kerala\"}},{\"16\":{\"text\":\"16 Madhya Pradesh\"}},{\"17\":{\"text\":\"17 Maharashtra\"}},{\"18\":{\"text\":\"18 Manipur\"}},{\"19\":{\"text\":\"19 Meghalaya\"}},{\"mizoram\":{\"text\":\"20Mizoram\"}},{\"21\":{\"text\":\"21 Nagaland\"}},{\"22\":{\"text\":\"22 Odisha\"}},{\"23\":{\"text\":\"23 Punjab\"}},{\"24\":{\"text\":\"24 Rajasthan\"}},{\"25\":{\"text\":\"25 Sikkim\"}},{\"26\":{\"text\":\"26 Tamil nadu\"}},{\"27\":{\"text\":\"27 Telangana\"}},{\"28\":{\"text\":\"28 Tripura\"}},{\"29\":{\"text\":\"29 UttarPradesh\"}},{\"30\":{\"text\":\"30 Uttarakhand\"}},{\"31\":{\"text\":\"31 Andaman and Nicobar Islands\"}},{\"32\":{\"text\":\"32 DNH and DD\"}},{\"33\":{\"text\":\"33 Ladakh\"}},{\"34\":{\"text\":\"34 Puducherry\"}},{\"35\":{\"text\":\"35 CBSE/NCERT\"}},{\"36\":{\"text\":\"36 CISCE\"}}]","[{\"4\":{\"text\":\"4 Bihar\"}}]",question./data/board_selection[1]/selected_board[1],false,2022-06-21T14:51:26.615Z,2022-06-21T14:51:26.615Z
ASSESS:f4ff60e4384d3bbba54f9831abd9220a,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,e62054f6-cadc-49d3-806b-9f27409ca879,ftp,"","",0,1,1,[],"[{\"ans1\":\"0\"}]",question./data/board_selection[1]/br_program_selection[1],false,2022-06-21T14:51:33.959Z,2022-06-21T14:51:33.959Z
ASSESS:81e60d3b138534f5ba186bbbee367951,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,a3fd00b8-eac9-4efa-944a-19b8788e1084,mcq,"Hi, I'm Tara,
May I help you?

Reply with a number from to the options shown to explore further","",0,1,1,"[{\"1\":{\"text\":\"1 Your Education Boards\"}},{\"2\":{\"text\":\"2 Comic books\"}},{\"3\":{\"text\":\"3 DIKSHA mobile app\"}},{\"4\":{\"text\":\"4 DIKSHA queries\"}}]","[{\"ans1\":\"1 Your Education Boards\"}]",question./data/bot_start[1]/start_program[1],false,2022-06-21T14:51:41.871Z,2022-06-21T14:51:41.871Z
ASSESS:d80e265787dd31c0ac6490c8753bc03a,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,65996f78-edae-41fb-8f7e-15b768b0405e,mcq,"Reply with a number from the options shown to explore further","",0,1,1,"[{\"1\":{\"text\":\"1 Andhra Pradesh\"}},{\"arunachal%20pradesh\":{\"text\":\"2. Arunachal Pradesh\"}},{\"3\":{\"text\":\"3 Assam\"}},{\"4\":{\"text\":\"4 Bihar\"}},{\"5\":{\"text\":\"5 Chandigarh\"}},{\"6\":{\"text\":\"6 Chhattisgarh\"}},{\"7\":{\"text\":\"7 Delhi\"}},{\"8\":{\"text\":\"8 Goa\"}},{\"9\":{\"text\":\"9 Gujarat\"}},{\"10\":{\"text\":\"10 Haryana\"}},{\"11\":{\"text\":\"11 Himachal Pradesh\"}},{\"12\":{\"text\":\"12 Jammu and Kashmir\"}},{\"13\":{\"text\":\"13 Jharkhand\"}},{\"14\":{\"text\":\"14 Karnataka\"}},{\"15\":{\"text\":\"15 Kerala\"}},{\"16\":{\"text\":\"16 Madhya Pradesh\"}},{\"17\":{\"text\":\"17 Maharashtra\"}},{\"18\":{\"text\":\"18 Manipur\"}},{\"19\":{\"text\":\"19 Meghalaya\"}},{\"mizoram\":{\"text\":\"20Mizoram\"}},{\"21\":{\"text\":\"21 Nagaland\"}},{\"22\":{\"text\":\"22 Odisha\"}},{\"23\":{\"text\":\"23 Punjab\"}},{\"24\":{\"text\":\"24 Rajasthan\"}},{\"25\":{\"text\":\"25 Sikkim\"}},{\"26\":{\"text\":\"26 Tamil nadu\"}},{\"27\":{\"text\":\"27 Telangana\"}},{\"28\":{\"text\":\"28 Tripura\"}},{\"29\":{\"text\":\"29 UttarPradesh\"}},{\"30\":{\"text\":\"30 Uttarakhand\"}},{\"31\":{\"text\":\"31 Andaman and Nicobar Islands\"}},{\"32\":{\"text\":\"32 DNH and DD\"}},{\"33\":{\"text\":\"33 Ladakh\"}},{\"34\":{\"text\":\"34 Puducherry\"}},{\"35\":{\"text\":\"35 CBSE/NCERT\"}},{\"36\":{\"text\":\"36 CISCE\"}}]","[{\"3\":{\"text\":\"3 Assam\"}}]",question./data/board_selection[1]/selected_board[1],false,2022-06-21T14:51:47.068Z,2022-06-21T14:51:47.068Z
ASSESS:88a4e6f89e4e346fbdc2fff11af7fa69,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,2815fee4-e460-4e11-b739-911220c635b3,mcq,"What would you like to explore? 
Reply with a number from the options shown to explore further:","",0,1,1,"[{\"1\":{\"text\":\"1 Digital content\"}},{\"2\":{\"text\":\"2 Course\"}}]","[{\"2\":{\"text\":\"2 Course\"}}]",question./data/board_selection[1]/as_program_selection[1],true,2022-06-21T14:51:53.628Z,2022-06-21T14:51:53.628Z
ASSESS:c0336ba2a20f3cb4a949d913de369ce2,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,6fc7c0cd-fbe8-4a29-b05d-c5cfe3dcb99f,ftp,"","",0,1,1,[],"[{\"ans1\":\"0\"}]",question./data/board_selection[1]/as_course_content[1]/eof_as_board_selection[1],false,2022-06-21T14:51:59.511Z,2022-06-21T14:51:59.511Z
ASSESS:81a306b0643f3e51b45c01ea1d07ad86,c387e983-f87b-4471-aef5-c31634fd1433,Global Tara Bot,cbcf21a0-73ad-4e96-9802-38ea535cf88b,a3fd00b8-eac9-4efa-944a-19b8788e1084,mcq,"Hi, I'm Tara,
May I help you?

Reply with a number from to the options shown to explore further","",0,1,1,"[{\"1\":{\"text\":\"1 Your Education Boards\"}},{\"2\":{\"text\":\"2 Comic books\"}},{\"3\":{\"text\":\"3 DIKSHA mobile app\"}},{\"4\":{\"text\":\"4 DIKSHA queries\"}}]","[{\"ans1\":\"1 Your Education Boards\"}]",question./data/bot_start[1]/start_program[1],false,2022-06-21T14:52:08.156Z,2022-06-21T14:52:08.156Z
